azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance
213.75, 77.5, 0.0011801204201962359, -0.120247407, -0.179962962, 0.976296007, 0.10523954118579082
236.25, 77.5, 0.0011801204201962359, -0.179962962, -0.120247407, 0.976296007, 0.09008681382361114
258.75, 77.5, 0.0011801204201962359, -0.212280787, -0.042225274, 0.976296007, 0.07714079060360068
281.25, 77.5, 0.0011801204201962359, -0.212280787, 0.042225274, 0.976296007, 0.06764564085862339
303.75, 77.5, 0.0011801204201962359, -0.179962962, 0.120247407, 0.976296007, 0.06185252289038865
326.25, 77.5, 0.0011801204201962359, -0.120247407, 0.179962962, 0.976296007, 0.059550012564504706
348.75, 77.5, 0.0011801204201962359, -0.042225274, 0.212280787, 0.976296007, 0.060553308464629814
20.0, 82.5, 0.001265216119948609, 0.044642587, 0.1226545, 0.991444861, 0.07504118737522766
60.0, 82.5, 0.001265216119948609, 0.113038998, 0.065263096, 0.991444861, 0.08754184665655397
100.0, 82.5, 0.001265216119948609, 0.128543206, -0.022665635, 0.991444861, 0.10279259590954698
140.0, 82.5, 0.001265216119948609, 0.083900619, -0.099988864, 0.991444861, 0.11238083653614317
180.0, 82.5, 0.001265216119948609, 0.0, -0.130526192, 0.991444861, 0.10920520957472639
220.0, 82.5, 0.001265216119948609, -0.083900619, -0.099988864, 0.991444861, 0.09577147719146482
260.0, 82.5, 0.001265216119948609, -0.128543206, -0.022665635, 0.991444861, 0.08099268892925926
300.0, 82.5, 0.001265216119948609, -0.113038998, 0.065263096, 0.991444861, 0.07144618593707289
340.0, 82.5, 0.001265216119948609, -0.044642587, 0.1226545, 0.991444861, 0.06938114717332773
60.0, 87.5, 0.001268433969418156, 0.037775498, 0.021809694, 0.999048222, 0.08793693281476461
180.0, 87.5, 0.001268433969418156, 0.0, -0.043619387, 0.999048222, 0.09458809500932099
300.0, 87.5, 0.001268433969418156, -0.037775498, 0.021809694, 0.999048222, 0.08206406241853002
