
# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, luminance[cd/m2]
203.0303, 7.8, 0.00006986462962325725, -0.387598307, -0.911783327, 0.135715572, 1.3389367502991403
204.24242, 7.8, 0.00006986462962325725, -0.406799373, -0.903380071, 0.135715572, 1.3493551490520177
205.45455, 7.8, 0.00006986462962325725, -0.425818381, -0.894572518, 0.135715572, 1.3603167633051403
206.66667, 7.8, 0.00006986462962325725, -0.444646819, -0.885364609, 0.135715572, 1.3717952784994598
207.87879, 7.8, 0.00006986462962325725, -0.46327626, -0.875760464, 0.135715572, 1.3837639660132548
209.09091, 7.8, 0.00006986462962325725, -0.481698366, -0.865764383, 0.135715572, 1.396195690981606
210.30303, 7.8, 0.00006986462962325725, -0.499904894, -0.855380839, 0.135715572, 1.4090629240058201
211.51515, 7.8, 0.00006986462962325725, -0.517887696, -0.844614479, 0.135715572, 1.422337756482685
212.72727, 7.8, 0.00006986462962325725, -0.535638722, -0.833470121, 0.135715572, 1.435991919296543
213.93939, 7.8, 0.00006986462962325725, -0.55315003, -0.821952753, 0.135715572, 1.4499968046291951
215.15152, 7.8, 0.00006986462962325725, -0.570413781, -0.810067529, 0.135715572, 1.4643234906537168
216.36364, 7.8, 0.00006986462962325725, -0.58742225, -0.797819769, 0.135715572, 1.478942768888428
217.57576, 7.8, 0.00006986462962325725, -0.604167825, -0.785214953, 0.135715572, 1.4938251739966322
218.78788, 7.8, 0.00006986462962325725, -0.620643012, -0.772258723, 0.135715572, 1.5089410158263976
220.0, 7.8, 0.00006986462962325725, -0.636840436, -0.758956878, 0.135715572, 1.5242604134926385
221.21212, 7.8, 0.00006986462962325725, -0.65275285, -0.74531537, 0.135715572, 1.539753331311171
222.42424, 7.8, 0.00006986462962325725, -0.668373132, -0.731340304, 0.135715572, 1.555389616401306
223.63636, 7.8, 0.00006986462962325725, -0.68369429, -0.717037935, 0.135715572, 1.5711390377799381
224.84848, 7.8, 0.00006986462962325725, -0.698709469, -0.702414664, 0.135715572, 1.5869713267761263
226.06061, 7.8, 0.00006986462962325725, -0.713411949, -0.687477036, 0.135715572, 1.6028562186007407
227.27273, 7.8, 0.00006986462962325725, -0.727795149, -0.672231734, 0.135715572, 1.6187634949111027
228.48485, 7.8, 0.00006986462962325725, -0.741852632, -0.656685583, 0.135715572, 1.634663027215522
229.69697, 7.8, 0.00006986462962325725, -0.755578108, -0.64084554, 0.135715572, 1.6505248209674357
230.90909, 7.8, 0.00006986462962325725, -0.768965433, -0.624718693, 0.135715572, 1.6663190602033988
232.12121, 7.8, 0.00006986462962325725, -0.782008617, -0.608312261, 0.135715572, 1.6820161525835648
233.33333, 7.8, 0.00006986462962325725, -0.794701821, -0.591633585, 0.135715572, 1.6975867746975237
234.54545, 7.8, 0.00006986462962325725, -0.807039365, -0.574690131, 0.135715572, 1.713001917502487
235.75758, 7.8, 0.00006986462962325725, -0.819015728, -0.55748948, 0.135715572, 1.728232931764818
236.9697, 7.8, 0.00006986462962325725, -0.83062555, -0.540039331, 0.135715572, 1.7432515733798954
238.18182, 7.8, 0.00006986462962325725, -0.841863635, -0.522347493, 0.135715572, 1.7580300484491949
239.39394, 7.8, 0.00006986462962325725, -0.852724953, -0.504421885, 0.135715572, 1.7725410579974126
240.60606, 7.8, 0.00006986462962325725, -0.863204643, -0.486270529, 0.135715572, 1.7867578422163852
241.81818, 7.8, 0.00006986462962325725, -0.873298016, -0.467901547, 0.135715572, 1.8006542241265624
243.0303, 7.8, 0.00006986462962325725, -0.883000555, -0.449323162, 0.135715572, 1.8142046525508708
244.24242, 7.8, 0.00006986462962325725, -0.892307916, -0.430543687, 0.135715572, 1.8273842443000348
245.45455, 7.8, 0.00006986462962325725, -0.901215935, -0.411571527, 0.135715572, 1.8401688254728235
246.66667, 7.8, 0.00006986462962325725, -0.909720625, -0.392415173, 0.135715572, 1.8525349717793282
247.87879, 7.8, 0.00006986462962325725, -0.91781818, -0.373083198, 0.135715572, 1.8644600478003561
249.09091, 7.8, 0.00006986462962325725, -0.925504975, -0.353584253, 0.135715572, 1.8759222451013597
250.30303, 7.8, 0.00006986462962325725, -0.932777571, -0.333927066, 0.135715572, 1.886900619125158
251.51515, 7.8, 0.00006986462962325725, -0.939632714, -0.314120434, 0.135715572, 1.897375124794103
252.72727, 7.8, 0.00006986462962325725, -0.946067334, -0.294173221, 0.135715572, 1.9073266507593227
253.93939, 7.8, 0.00006986462962325725, -0.952078552, -0.274094353, 0.135715572, 1.9167370522422325
255.15152, 7.8, 0.00006986462962325725, -0.957663678, -0.253892818, 0.135715572, 1.9255891824212987
256.36364, 7.8, 0.00006986462962325725, -0.962820213, -0.233577656, 0.135715572, 1.9338669223244096
257.57576, 7.8, 0.00006986462962325725, -0.967545848, -0.213157959, 0.135715572, 1.9415552091924853
258.78788, 7.8, 0.00006986462962325725, -0.971838469, -0.192642866, 0.135715572, 1.9486400632799676
260.0, 7.8, 0.00006986462962325725, -0.975696155, -0.172041557, 0.135715572, 1.9551086130468027
261.21212, 7.8, 0.00006986462962325725, -0.979117178, -0.151363253, 0.135715572, 1.9609491186644452
262.42424, 7.8, 0.00006986462962325725, -0.982100009, -0.130617208, 0.135715572, 1.96615099369067
263.63636, 7.8, 0.00006986462962325725, -0.984643312, -0.109812707, 0.135715572, 1.970704824646158
264.84848, 7.8, 0.00006986462962325725, -0.98674595, -0.088959061, 0.135715572, 1.9746023880379444
266.06061, 7.8, 0.00006986462962325725, -0.98840698, -0.068065602, 0.135715572, 1.9778366641397924
267.27273, 7.8, 0.00006986462962325725, -0.989625659, -0.04714168, 0.135715572, 1.9804018466535043
268.48485, 7.8, 0.00006986462962325725, -0.990401443, -0.026196661, 0.135715572, 1.9822933474556628
269.69697, 7.8, 0.00006986462962325725, -0.990733984, -0.005239919, 0.135715572, 1.983507796277917
270.90909, 7.8, 0.00006986462962325725, -0.990623133, 0.015719169, 0.135715572, 1.9840430364962127
272.12121, 7.8, 0.00006986462962325725, -0.990068939, 0.036671222, 0.135715572, 1.9838981197412084
273.33333, 7.8, 0.00006986462962325725, -0.989071652, 0.057606864, 0.135715572, 1.9830733026477048
274.54545, 7.8, 0.00006986462962325725, -0.987631717, 0.078516724, 0.135715572, 1.981570047794453
275.75758, 7.8, 0.00006986462962325725, -0.985749778, 0.099391444, 0.135715572, 1.9793910282363507
276.9697, 7.8, 0.00006986462962325725, -0.983426678, 0.120221683, 0.135715572, 1.9765401327990195
278.18182, 7.8, 0.00006986462962325725, -0.980663456, 0.140998119, 0.135715572, 1.9730224688804798
279.39394, 7.8, 0.00006986462962325725, -0.977461349, 0.161711452, 0.135715572, 1.9688443606649235
280.60606, 7.8, 0.00006986462962325725, -0.973821791, 0.182352413, 0.135715572, 1.9640133422099129
281.81818, 7.8, 0.00006986462962325725, -0.96974641, 0.202911764, 0.135715572, 1.9585381459185667
283.0303, 7.8, 0.00006986462962325725, -0.965237029, 0.223380304, 0.135715572, 1.9524286872780692
284.24242, 7.8, 0.00006986462962325725, -0.960295668, 0.243748873, 0.135715572, 1.945696046678154
285.45455, 7.8, 0.00006986462962325725, -0.954924537, 0.264008355, 0.135715572, 1.9383524488973587
286.66667, 7.8, 0.00006986462962325725, -0.949126041, 0.284149683, 0.135715572, 1.930411240623868
287.87879, 7.8, 0.00006986462962325725, -0.942902773, 0.304163843, 0.135715572, 1.9218868662183726
289.09091, 7.8, 0.00006986462962325725, -0.93625752, 0.324041878, 0.135715572, 1.9127948418297764
290.30303, 7.8, 0.00006986462962325725, -0.929193256, 0.343774892, 0.135715572, 1.9031517279241392
291.51515, 7.8, 0.00006986462962325725, -0.921713142, 0.363354053, 0.135715572, 1.8929751002656836
292.72727, 7.8, 0.00006986462962325725, -0.913820525, 0.382770599, 0.135715572, 1.8822835193832723
293.93939, 7.8, 0.00006986462962325725, -0.905518938, 0.40201584, 0.135715572, 1.8710964985585663
295.15152, 7.8, 0.00006986462962325725, -0.896812097, 0.421081164, 0.135715572, 1.8594344703785166
296.36364, 7.8, 0.00006986462962325725, -0.887703897, 0.439958037, 0.135715572, 1.8473187519025362
297.57576, 7.8, 0.00006986462962325725, -0.878198415, 0.458638013, 0.135715572, 1.8347715085024134
298.78788, 7.8, 0.00006986462962325725, -0.868299906, 0.47711273, 0.135715572, 1.821815716440411
300.0, 7.8, 0.00006986462962325725, -0.858012799, 0.49537392, 0.135715572, 1.8084751242576704
301.21212, 7.8, 0.00006986462962325725, -0.847341697, 0.513413412, 0.135715572, 1.794774213051238
302.42424, 7.8, 0.00006986462962325725, -0.836291378, 0.531223131, 0.135715572, 1.7807381557236068
303.63636, 7.8, 0.00006986462962325725, -0.824866786, 0.548795107, 0.135715572, 1.7663927752938462
304.84848, 7.8, 0.00006986462962325725, -0.813073033, 0.566121476, 0.135715572, 1.7517645023642547
306.06061, 7.8, 0.00006986462962325725, -0.8009154, 0.583194484, 0.135715572, 1.7368803318409256
307.27273, 7.8, 0.00006986462962325725, -0.788399325, 0.60000649, 0.135715572, 1.721767779011015
308.48485, 7.8, 0.00006986462962325725, -0.775530411, 0.616549969, 0.135715572, 1.7064548350836188
309.69697, 7.8, 0.00006986462962325725, -0.762314418, 0.632817519, 0.135715572, 1.6909699223051984
310.90909, 7.8, 0.00006986462962325725, -0.748757259, 0.648801858, 0.135715572, 1.6753418487645058
312.12121, 7.8, 0.00006986462962325725, -0.734865002, 0.664495833, 0.135715572, 1.6595997630058466
313.33333, 7.8, 0.00006986462962325725, -0.720643865, 0.679892421, 0.135715572, 1.643773108573455
314.54545, 7.8, 0.00006986462962325725, -0.706100211, 0.69498473, 0.135715572, 1.6278915786136996
315.75758, 7.8, 0.00006986462962325725, -0.691240551, 0.709766007, 0.135715572, 1.611985070665802
316.9697, 7.8, 0.00006986462962325725, -0.676071533, 0.724229636, 0.135715572, 1.5960836417758408
318.18182, 7.8, 0.00006986462962325725, -0.660599947, 0.738369144, 0.135715572, 1.580217464072941
319.39394, 7.8, 0.00006986462962325725, -0.644832718, 0.752178203, 0.135715572, 1.5644167809508709
320.60606, 7.8, 0.00006986462962325725, -0.6287769, 0.765650634, 0.135715572, 1.5487118640027209
321.81818, 7.8, 0.00006986462962325725, -0.612439681, 0.778780406, 0.135715572, 1.5331329708609418
323.0303, 7.8, 0.00006986462962325725, -0.595828371, 0.791561644, 0.135715572, 1.5177103040999727
324.24242, 7.8, 0.00006986462962325725, -0.578950405, 0.803988627, 0.135715572, 1.5024739713637338
325.45455, 7.8, 0.00006986462962325725, -0.561813336, 0.816055794, 0.135715572, 1.4874539468857713
326.66667, 7.8, 0.00006986462962325725, -0.544424833, 0.827757745, 0.135715572, 1.4726800345755722
327.87879, 7.8, 0.00006986462962325725, -0.52679268, 0.839089242, 0.135715572, 1.4581818328507623
329.09091, 7.8, 0.00006986462962325725, -0.508924766, 0.850045214, 0.135715572, 1.443988701401503
330.30303, 7.8, 0.00006986462962325725, -0.490829089, 0.860620758, 0.135715572, 1.4301297300804925
331.51515, 7.8, 0.00006986462962325725, -0.472513747, 0.87081114, 0.135715572, 1.416633710119659
332.72727, 7.8, 0.00006986462962325725, -0.453986937, 0.880611801, 0.135715572, 1.4035291078828684
333.93939, 7.8, 0.00006986462962325725, -0.43525695, 0.890018354, 0.135715572, 1.3908440413729226
335.15152, 7.8, 0.00006986462962325725, -0.416332168, 0.89902659, 0.135715572, 1.3786062597208502
336.36364, 7.8, 0.00006986462962325725, -0.397221062, 0.907632476, 0.135715572, 1.3668431258960052
337.57576, 7.8, 0.00006986462962325725, -0.377932184, 0.915832161, 0.135715572, 1.3555816028869518
338.78788, 7.8, 0.00006986462962325725, -0.358474167, 0.923621976, 0.135715572, 1.3448482436156053
340.0, 7.8, 0.00006986462962325725, -0.338855718, 0.930998435, 0.135715572, 1.3346691848606764
341.21212, 7.8, 0.00006986462962325725, -0.319085619, 0.937958235, 0.135715572, 1.3250701454812952
342.42424, 7.8, 0.00006986462962325725, -0.299172716, 0.944498263, 0.135715572, 1.3160764292478415
343.63636, 7.8, 0.00006986462962325725, -0.279125922, 0.950615592, 0.135715572, 1.3077129326046644
344.84848, 7.8, 0.00006986462962325725, -0.258954209, 0.956307483, 0.135715572, 1.3000041577086023
346.06061, 7.8, 0.00006986462962325725, -0.238666603, 0.961571389, 0.135715572, 1.2929742311082308
347.27273, 7.8, 0.00006986462962325725, -0.218272185, 0.966404955, 0.135715572, 1.286646928451699
348.48485, 7.8, 0.00006986462962325725, -0.197780081, 0.970806017, 0.135715572, 1.281045705636031
349.69697, 7.8, 0.00006986462962325725, -0.177199463, 0.974772606, 0.135715572, 1.276193736838083
350.90909, 7.8, 0.00006986462962325725, -0.156539542, 0.978302947, 0.135715572, 1.2721139598971387
352.12121, 7.8, 0.00006986462962325725, -0.135809563, 0.981395459, 0.135715572, 1.2688291295516327
353.33333, 7.8, 0.00006986462962325725, -0.115018804, 0.984048758, 0.135715572, 1.2663618790679145
354.54545, 7.8, 0.00006986462962325725, -0.09417657, 0.986261658, 0.135715572, 1.264734790837622
355.75758, 7.8, 0.00006986462962325725, -0.073292188, 0.988033167, 0.135715572, 1.2639704765623139
356.9697, 7.8, 0.00006986462962325725, -0.052375005, 0.989362493, 0.135715572, 1.2640916676898801
358.18182, 7.8, 0.00006986462962325725, -0.031434382, 0.990249041, 0.135715572, 1.265121316817193
359.39394, 7.8, 0.00006986462962325725, -0.010479691, 0.990692414, 0.135715572, 1.2670827108278018
0.60811, 9.0, 0.00006988418295165775, 0.010482622, 0.987632711, 0.156434465, 1.199326349309013
1.82432, 9.0, 0.00006988418295165775, 0.031443144, 0.987187716, 0.156434465, 1.2030506684303588
3.04054, 9.0, 0.00006988418295165775, 0.052389498, 0.986297926, 0.156434465, 1.2077256385333093
4.25676, 9.0, 0.00006988418295165775, 0.073312247, 0.984963742, 0.156434465, 1.2133759316151649
5.47297, 9.0, 0.00006988418295165775, 0.094201964, 0.983185765, 0.156434465, 1.2200272670714347
6.68919, 9.0, 0.00006988418295165775, 0.115049236, 0.980964796, 0.156434465, 1.2277066043970624
7.90541, 9.0, 0.00006988418295165775, 0.135844671, 0.978301837, 0.156434465, 1.2364423539323477
9.12162, 9.0, 0.00006988418295165775, 0.156578899, 0.975198086, 0.156434465, 1.2462646069743613
10.33784, 9.0, 0.00006988418295165775, 0.177242578, 0.971654942, 0.156434465, 1.2572053866791326
11.55405, 9.0, 0.00006988418295165775, 0.197826396, 0.967674002, 0.156434465, 1.269298921292612
12.77027, 9.0, 0.00006988418295165775, 0.218321081, 0.96325706, 0.156434465, 1.2825819413699615
13.98649, 9.0, 0.00006988418295165775, 0.238717397, 0.958406105, 0.156434465, 1.297094002773571
15.2027, 9.0, 0.00006988418295165775, 0.259006155, 0.953123324, 0.156434465, 1.312877837380928
16.41892, 9.0, 0.00006988418295165775, 0.279178213, 0.947411095, 0.156434465, 1.3299797335845716
17.63514, 9.0, 0.00006988418295165775, 0.299224482, 0.941271994, 0.156434465, 1.3484499488283552
18.85135, 9.0, 0.00006988418295165775, 0.319135931, 0.934708787, 0.156434465, 1.3683431565976127
20.06757, 9.0, 0.00006988418295165775, 0.338903587, 0.927724429, 0.156434465, 1.3897189304659554
21.28378, 9.0, 0.00006988418295165775, 0.358518544, 0.92032207, 0.156434465, 1.4126422679986783
22.5, 9.0, 0.00006988418295165775, 0.377971964, 0.912505042, 0.156434465, 1.4371841575223419
23.71622, 9.0, 0.00006988418295165775, 0.397255083, 0.90427687, 0.156434465, 1.463422190992068
24.93243, 9.0, 0.00006988418295165775, 0.416359211, 0.89564126, 0.156434465, 1.4914412264223227
26.14865, 9.0, 0.00006988418295165775, 0.435275741, 0.886602102, 0.156434465, 1.5213341035929941
27.36486, 9.0, 0.00006988418295165775, 0.45399615, 0.877163471, 0.156434465, 1.5532024169996765
28.58108, 9.0, 0.00006988418295165775, 0.472512003, 0.867329618, 0.156434465, 1.587157350283909
29.7973, 9.0, 0.00006988418295165775, 0.490814957, 0.857104974, 0.156434465, 1.6233205766538628
31.01351, 9.0, 0.00006988418295165775, 0.508896766, 0.846494146, 0.156434465, 1.6618252300859164
32.22973, 9.0, 0.00006988418295165775, 0.526749282, 0.835501916, 0.156434465, 1.7028169523790155
33.44595, 9.0, 0.00006988418295165775, 0.544364463, 0.824133236, 0.156434465, 1.7464550214116392
34.66216, 9.0, 0.00006988418295165775, 0.56173437, 0.812393227, 0.156434465, 1.792913566218916
35.87838, 9.0, 0.00006988418295165775, 0.578851178, 0.800287181, 0.156434465, 1.8423828747559992
37.09459, 9.0, 0.00006988418295165775, 0.595707174, 0.787820551, 0.156434465, 1.8950708004315593
38.31081, 9.0, 0.00006988418295165775, 0.612294764, 0.774998955, 0.156434465, 1.9512042736668618
39.52703, 9.0, 0.00006988418295165775, 0.628606474, 0.761828169, 0.156434465, 2.0110309248414127
40.74324, 9.0, 0.00006988418295165775, 0.644634954, 0.748314128, 0.156434465, 2.074820824999536
41.95946, 9.0, 0.00006988418295165775, 0.660372983, 0.734462921, 0.156434465, 2.142868350579684
43.17568, 9.0, 0.00006988418295165775, 0.675813468, 0.720280788, 0.156434465, 2.2154941781458506
44.39189, 9.0, 0.00006988418295165775, 0.690949454, 0.705774121, 0.156434465, 2.2930474145906676
45.60811, 9.0, 0.00006988418295165775, 0.705774121, 0.690949454, 0.156434465, 2.3759078674681207
46.82432, 9.0, 0.00006988418295165775, 0.720280788, 0.675813468, 0.156434465, 2.464488458902386
48.04054, 9.0, 0.00006988418295165775, 0.734462921, 0.660372983, 0.156434465, 2.559237784780186
49.25676, 9.0, 0.00006988418295165775, 0.748314128, 0.644634954, 0.156434465, 2.6606428184986264
50.47297, 9.0, 0.00006988418295165775, 0.761828169, 0.628606474, 0.156434465, 2.7692317551862424
51.68919, 9.0, 0.00006988418295165775, 0.774998955, 0.612294764, 0.156434465, 2.8855769877467594
52.90541, 9.0, 0.00006988418295165775, 0.787820551, 0.595707174, 0.156434465, 3.0102981998992027
54.12162, 9.0, 0.00006988418295165775, 0.800287181, 0.578851178, 0.156434465, 3.1440655530770543
55.33784, 9.0, 0.00006988418295165775, 0.812393227, 0.56173437, 0.156434465, 3.2876029328919865
56.55405, 9.0, 0.00006988418295165775, 0.824133236, 0.544364463, 0.156434465, 3.441691205899435
57.77027, 9.0, 0.00006988418295165775, 0.835501916, 0.526749282, 0.156434465, 3.6071714173065934
58.98649, 9.0, 0.00006988418295165775, 0.846494146, 0.508896766, 0.156434465, 3.7849478332255884
60.2027, 9.0, 0.00006988418295165775, 0.857104974, 0.490814957, 0.156434465, 3.9759906945848282
61.41892, 9.0, 0.00006988418295165775, 0.867329618, 0.472512003, 0.156434465, 4.181338500361256
62.63514, 9.0, 0.00006988418295165775, 0.877163471, 0.45399615, 0.156434465, 4.4020995704462695
63.85135, 9.0, 0.00006988418295165775, 0.886602102, 0.435275741, 0.156434465, 4.639452546191259
65.06757, 9.0, 0.00006988418295165775, 0.89564126, 0.416359211, 0.156434465, 4.894645359442123
66.28378, 9.0, 0.00006988418295165775, 0.90427687, 0.397255083, 0.156434465, 5.168992024131056
67.5, 9.0, 0.00006988418295165775, 0.912505042, 0.377971964, 0.156434465, 5.4638663570470625
68.71622, 9.0, 0.00006988418295165775, 0.92032207, 0.358518544, 0.156434465, 5.780691385053436
69.93243, 9.0, 0.00006988418295165775, 0.927724429, 0.338903587, 0.156434465, 6.1209226984646925
71.14865, 9.0, 0.00006988418295165775, 0.934708787, 0.319135931, 0.156434465, 6.48602329532818
72.36486, 9.0, 0.00006988418295165775, 0.941271994, 0.299224482, 0.156434465, 6.877426424925417
73.58108, 9.0, 0.00006988418295165775, 0.947411095, 0.279178213, 0.156434465, 7.29648142403148
74.7973, 9.0, 0.00006988418295165775, 0.953123324, 0.259006155, 0.156434465, 7.744375310275909
76.01351, 9.0, 0.00006988418295165775, 0.958406105, 0.238717397, 0.156434465, 8.22201960186666
77.22973, 9.0, 0.00006988418295165775, 0.96325706, 0.218321081, 0.156434465, 8.72988696244428
78.44595, 9.0, 0.00006988418295165775, 0.967674002, 0.197826396, 0.156434465, 9.267775128390825
79.66216, 9.0, 0.00006988418295165775, 0.971654942, 0.177242578, 0.156434465, 9.834465343700383
80.87838, 9.0, 0.00006988418295165775, 0.975198086, 0.156578899, 0.156434465, 10.427228637798029
82.09459, 9.0, 0.00006988418295165775, 0.978301837, 0.135844671, 0.156434465, 11.041116734508334
83.31081, 9.0, 0.00006988418295165775, 0.980964796, 0.115049236, 0.156434465, 11.667961551137152
84.52703, 9.0, 0.00006988418295165775, 0.983185765, 0.094201964, 0.156434465, 12.295019585896776
85.74324, 9.0, 0.00006988418295165775, 0.984963742, 0.073312247, 0.156434465, 12.903292317469107
86.95946, 9.0, 0.00006988418295165775, 0.986297926, 0.052389498, 0.156434465, 13.465854191029269
88.17568, 9.0, 0.00006988418295165775, 0.987187716, 0.031443144, 0.156434465, 13.94720015764091
89.39189, 9.0, 0.00006988418295165775, 0.987632711, 0.010482622, 0.156434465, 14.305641031429749
90.60811, 9.0, 0.00006988418295165775, 0.987632711, -0.010482622, 0.156434465, 14.501068372940795
91.82432, 9.0, 0.00006988418295165775, 0.987187716, -0.031443144, 0.156434465, 14.507563651333273
93.04054, 9.0, 0.00006988418295165775, 0.986297926, -0.052389498, 0.156434465, 14.324210194218685
94.25676, 9.0, 0.00006988418295165775, 0.984963742, -0.073312247, 0.156434465, 13.975513426681747
95.47297, 9.0, 0.00006988418295165775, 0.983185765, -0.094201964, 0.156434465, 13.501055559703945
96.68919, 9.0, 0.00006988418295165775, 0.980964796, -0.115049236, 0.156434465, 12.942730632254639
97.90541, 9.0, 0.00006988418295165775, 0.978301837, -0.135844671, 0.156434465, 12.336581282132991
99.12162, 9.0, 0.00006988418295165775, 0.975198086, -0.156578899, 0.156434465, 11.710107685724523
100.33784, 9.0, 0.00006988418295165775, 0.971654942, -0.177242578, 0.156434465, 11.082790681467523
101.55405, 9.0, 0.00006988418295165775, 0.967674002, -0.197826396, 0.156434465, 10.467737354071078
102.77027, 9.0, 0.00006988418295165775, 0.96325706, -0.218321081, 0.156434465, 9.873375624271217
103.98649, 9.0, 0.00006988418295165775, 0.958406105, -0.238717397, 0.156434465, 9.30483439143262
105.2027, 9.0, 0.00006988418295165775, 0.953123324, -0.259006155, 0.156434465, 8.764966241388931
106.41892, 9.0, 0.00006988418295165775, 0.947411095, -0.279178213, 0.156434465, 8.255073598359811
107.63514, 9.0, 0.00006988418295165775, 0.941271994, -0.299224482, 0.156434465, 7.775414704058516
108.85135, 9.0, 0.00006988418295165775, 0.934708787, -0.319135931, 0.156434465, 7.325553736649901
110.06757, 9.0, 0.00006988418295165775, 0.927724429, -0.338903587, 0.156434465, 6.904602787972869
111.28378, 9.0, 0.00006988418295165775, 0.92032207, -0.358518544, 0.156434465, 6.511389287584296
112.5, 9.0, 0.00006988418295165775, 0.912505042, -0.377971964, 0.156434465, 6.14457199566853
113.71622, 9.0, 0.00006988418295165775, 0.90427687, -0.397255083, 0.156434465, 5.802721364443723
114.93243, 9.0, 0.00006988418295165775, 0.89564126, -0.416359211, 0.156434465, 5.484375068952453
116.14865, 9.0, 0.00006988418295165775, 0.886602102, -0.435275741, 0.156434465, 5.188076125480668
117.36486, 9.0, 0.00006988418295165775, 0.877163471, -0.45399615, 0.156434465, 4.912398727797888
118.58108, 9.0, 0.00006988418295165775, 0.867329618, -0.472512003, 0.156434465, 4.655965377244631
119.7973, 9.0, 0.00006988418295165775, 0.857104974, -0.490814957, 0.156434465, 4.417457819856609
121.01351, 9.0, 0.00006988418295165775, 0.846494146, -0.508896766, 0.156434465, 4.195623570951111
122.22973, 9.0, 0.00006988418295165775, 0.835501916, -0.526749282, 0.156434465, 3.989279297963457
123.44595, 9.0, 0.00006988418295165775, 0.824133236, -0.544364463, 0.156434465, 3.7973119746981436
124.66216, 9.0, 0.00006988418295165775, 0.812393227, -0.56173437, 0.156434465, 3.6186784669997127
125.87838, 9.0, 0.00006988418295165775, 0.800287181, -0.578851178, 0.156434465, 3.452404029126462
127.09459, 9.0, 0.00006988418295165775, 0.787820551, -0.595707174, 0.156434465, 3.297580060073146
128.31081, 9.0, 0.00006988418295165775, 0.774998955, -0.612294764, 0.156434465, 3.153361374836095
129.52703, 9.0, 0.00006988418295165775, 0.761828169, -0.628606474, 0.156434465, 3.018963176842561
130.74324, 9.0, 0.00006988418295165775, 0.748314128, -0.644634954, 0.156434465, 2.8936578672911475
131.95946, 9.0, 0.00006988418295165775, 0.734462921, -0.660372983, 0.156434465, 2.7767717899152755
133.17568, 9.0, 0.00006988418295165775, 0.720280788, -0.675813468, 0.156434465, 2.667681982098927
134.39189, 9.0, 0.00006988418295165775, 0.705774121, -0.690949454, 0.156434465, 2.565812982775414
135.60811, 9.0, 0.00006988418295165775, 0.690949454, -0.705774121, 0.156434465, 2.4706337322742677
136.82432, 9.0, 0.00006988418295165775, 0.675813468, -0.720280788, 0.156434465, 2.38165458790245
138.04054, 9.0, 0.00006988418295165775, 0.660372983, -0.734462921, 0.156434465, 2.2984244705690684
139.25676, 9.0, 0.00006988418295165775, 0.644634954, -0.748314128, 0.156434465, 2.2205281514623927
140.47297, 9.0, 0.00006988418295165775, 0.628606474, -0.761828169, 0.156434465, 2.1475836831255237
141.68919, 9.0, 0.00006988418295165775, 0.612294764, -0.774998955, 0.156434465, 2.079239975851764
142.90541, 9.0, 0.00006988418295165775, 0.595707174, -0.787820551, 0.156434465, 2.0151745178314817
144.12162, 9.0, 0.00006988418295165775, 0.578851178, -0.800287181, 0.156434465, 1.955091235702224
145.33784, 9.0, 0.00006988418295165775, 0.56173437, -0.812393227, 0.156434465, 1.898718490911592
146.55405, 9.0, 0.00006988418295165775, 0.544364463, -0.824133236, 0.156434465, 1.84580720646719
147.77027, 9.0, 0.00006988418295165775, 0.526749282, -0.835501916, 0.156434465, 1.796129118120612
148.98649, 9.0, 0.00006988418295165775, 0.508896766, -0.846494146, 0.156434465, 1.7494751437367284
150.2027, 9.0, 0.00006988418295165775, 0.490814957, -0.857104974, 0.156434465, 1.7056538644770347
151.41892, 9.0, 0.00006988418295165775, 0.472512003, -0.867329618, 0.156434465, 1.6644901114320136
152.63514, 9.0, 0.00006988418295165775, 0.45399615, -0.877163471, 0.156434465, 1.6258236514376632
153.85135, 9.0, 0.00006988418295165775, 0.435275741, -0.886602102, 0.156434465, 1.58950796597918
155.06757, 9.0, 0.00006988418295165775, 0.416359211, -0.89564126, 0.156434465, 1.5554091173000295
156.28378, 9.0, 0.00006988418295165775, 0.397255083, -0.90427687, 0.156434465, 1.523404696081482
157.5, 9.0, 0.00006988418295165775, 0.377971964, -0.912505042, 0.156434465, 1.4933828453244948
158.71622, 9.0, 0.00006988418295165775, 0.358518544, -0.92032207, 0.156434465, 1.4652413553432342
159.93243, 9.0, 0.00006988418295165775, 0.338903587, -0.927724429, 0.156434465, 1.4388868250609685
161.14865, 9.0, 0.00006988418295165775, 0.319135931, -0.934708787, 0.156434465, 1.414233885079228
162.36486, 9.0, 0.00006988418295165775, 0.299224482, -0.941271994, 0.156434465, 1.3912044782662984
163.58108, 9.0, 0.00006988418295165775, 0.279178213, -0.947411095, 0.156434465, 1.3697271938785724
164.7973, 9.0, 0.00006988418295165775, 0.259006155, -0.953123324, 0.156434465, 1.3497366514860671
166.01351, 9.0, 0.00006988418295165775, 0.238717397, -0.958406105, 0.156434465, 1.331172931220229
167.22973, 9.0, 0.00006988418295165775, 0.218321081, -0.96325706, 0.156434465, 1.3139810470971818
168.44595, 9.0, 0.00006988418295165775, 0.197826396, -0.967674002, 0.156434465, 1.2981104603923797
169.66216, 9.0, 0.00006988418295165775, 0.177242578, -0.971654942, 0.156434465, 1.2835146302530482
